DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF TRADES
02-Jul-25,EQ,"1,458.00","1,458.00","1,440.00","1,447.00","1,442.00","1,443.90","1,446.92","1,604.95",995.65,1219600,"1,76,46,66,624.50",53004
01-Jul-25,EQ,"1,450.30","1,459.80","1,442.00","1,450.20","1,443.50","1,447.00","1,448.90","1,604.95",995.65,2134736,"3,09,30,11,727.30",64757
30-Jun-25,EQ,"1,440.80","1,453.50","1,432.70","1,440.20","1,444.10","1,450.20","1,445.74","1,604.95",995.65,1586196,"2,29,32,28,455.90",68918
27-Jun-25,EQ,"1,434.90","1,456.80","1,427.00","1,429.30","1,440.00","1,440.20","1,444.84","1,604.95",995.65,2888390,"4,17,32,69,176.50",107236
26-Jun-25,EQ,"1,399.00","1,433.00","1,395.20","1,393.10","1,425.50","1,429.30","1,421.02","1,604.95",995.65,2877806,"4,08,94,13,291.60",87040
25-Jun-25,EQ,"1,399.70","1,404.00","1,385.50","1,389.50","1,397.80","1,393.10","1,393.03","1,604.95",995.65,1915989,"2,66,90,35,608.90",88521
24-Jun-25,EQ,"1,395.10","1,418.70","1,385.10","1,354.80","1,394.00","1,389.50","1,402.73","1,604.95",995.65,7635176,"10,71,01,22,349.00",154139
23-Jun-25,EQ,"1,341.00","1,364.90","1,335.70","1,349.30","1,351.10","1,354.80","1,352.37","1,604.95",995.65,3921155,"5,30,28,65,364.30",60607
20-Jun-25,EQ,"1,338.00","1,356.70","1,334.60","1,338.00","1,353.90","1,349.30","1,344.26","1,604.95",995.65,4541583,"6,10,50,47,374.50",103049
19-Jun-25,EQ,"1,370.50","1,372.60","1,331.60","1,372.60","1,338.00","1,338.00","1,345.11","1,604.95",995.65,2950283,"3,96,84,54,406.20",93065
18-Jun-25,EQ,"1,387.00","1,395.20","1,365.20","1,392.30","1,370.50","1,372.60","1,376.39","1,604.95",995.65,1732093,"2,38,40,37,989.70",71001
17-Jun-25,EQ,"1,400.50","1,414.80","1,384.00","1,400.60","1,390.00","1,392.30","1,397.88","1,604.95",995.65,1571621,"2,19,69,43,654.00",46025
16-Jun-25,EQ,"1,389.00","1,411.20","1,375.00","1,405.00","1,400.20","1,400.60","1,399.41","1,604.95",995.65,2823300,"3,95,09,55,398.20",82395
13-Jun-25,EQ,"1,405.00","1,423.80","1,397.10","1,445.80","1,406.10","1,405.00","1,408.43","1,604.95",995.65,3380550,"4,76,12,70,834.90",93724
12-Jun-25,EQ,"1,459.80","1,465.60","1,440.10","1,456.40","1,443.70","1,445.80","1,451.29","1,604.95",995.65,2192452,"3,18,18,91,911.10",66440
11-Jun-25,EQ,"1,473.80","1,476.00","1,448.80","1,473.80","1,458.40","1,456.40","1,461.59","1,604.95",995.65,2192673,"3,20,47,97,081.30",49677
10-Jun-25,EQ,"1,472.00","1,494.00","1,469.80","1,467.10","1,474.10","1,473.80","1,479.43","1,604.95",995.65,2125187,"3,14,40,75,420.00",65315
09-Jun-25,EQ,"1,482.00","1,484.00","1,463.10","1,471.70","1,467.00","1,467.10","1,471.02","1,604.95",995.65,1493331,"2,19,67,18,131.70",62088
06-Jun-25,EQ,"1,456.70","1,478.90","1,453.70","1,456.70","1,469.00","1,471.70","1,469.57","1,621.40",995.65,1269864,"1,86,61,47,918.50",56930
05-Jun-25,EQ,"1,443.80","1,467.70","1,438.00","1,436.20","1,453.00","1,456.70","1,456.37","1,621.40",995.65,2019939,"2,94,17,85,278.20",67402
04-Jun-25,EQ,"1,432.30","1,441.10","1,423.10","1,432.30","1,434.30","1,436.20","1,434.00","1,621.40",995.65,1446972,"2,07,49,60,694.60",50641
03-Jun-25,EQ,"1,470.00","1,472.00","1,426.70","1,468.00","1,434.00","1,432.30","1,441.63","1,621.40",995.65,3677200,"5,30,11,71,762.50",123296
02-Jun-25,EQ,"1,432.80","1,482.00","1,425.30","1,432.80","1,464.30","1,468.00","1,464.77","1,621.40",995.65,3164701,"4,63,55,70,158.80",100382
30-May-25,EQ,"1,442.00","1,457.50","1,428.80","1,438.60","1,432.30","1,432.80","1,437.61","1,621.40",995.65,2575127,"3,70,20,28,910.10",55013
29-May-25,EQ,"1,421.00","1,441.00","1,410.50","1,411.00","1,435.50","1,438.60","1,428.03","1,621.40",995.65,1662886,"2,37,46,54,805.80",64630
28-May-25,EQ,"1,405.00","1,427.80","1,403.00","1,404.20","1,411.20","1,411.00","1,414.25","1,621.40",995.65,2035398,"2,87,85,66,125.70",69509
27-May-25,EQ,"1,397.00","1,419.00","1,385.40","1,400.20","1,404.80","1,404.20","1,402.58","1,621.40",995.65,2571237,"3,60,63,71,934.30",86667
26-May-25,EQ,"1,395.80","1,410.60","1,394.80","1,395.40","1,396.70","1,400.20","1,403.34","1,621.40",995.65,1024835,"1,43,81,96,306.10",52604
23-May-25,EQ,"1,383.10","1,398.50","1,375.00","1,371.40","1,394.00","1,395.40","1,391.36","1,621.40",995.65,1715309,"2,38,66,04,691.50",65730
22-May-25,EQ,"1,380.10","1,408.00","1,358.60","1,384.60","1,376.10","1,371.40","1,380.15","1,621.40",995.65,3186493,"4,39,78,40,306.30",115514
21-May-25,EQ,"1,380.00","1,391.00","1,370.20","1,384.60","1,387.60","1,384.60","1,381.32","1,621.40",995.65,1993690,"2,75,39,20,339.10",45637
20-May-25,EQ,"1,399.00","1,407.30","1,381.40","1,398.30","1,386.80","1,384.60","1,391.84","1,621.40",995.65,2970441,"4,13,43,67,211.70",89770
19-May-25,EQ,"1,407.50","1,410.60","1,392.00","1,407.40","1,396.70","1,398.30","1,399.60","1,621.40",995.65,1317210,"1,84,35,72,769.80",59206
16-May-25,EQ,"1,410.90","1,424.90","1,401.00","1,406.20","1,404.10","1,407.40","1,411.83","1,621.40",995.65,2777119,"3,92,08,14,646.50",76581
15-May-25,EQ,"1,375.60","1,409.90","1,371.90","1,371.80","1,401.50","1,406.20","1,395.34","1,621.40",995.65,3706424,"5,17,17,37,002.00",128942
14-May-25,EQ,"1,380.00","1,381.90","1,362.00","1,369.20","1,377.00","1,371.80","1,373.76","1,621.40",995.65,1557379,"2,13,94,62,540.30",68596
13-May-25,EQ,"1,360.60","1,391.90","1,347.10","1,362.10","1,370.00","1,369.20","1,371.81","1,621.40",995.65,3356599,"4,60,46,12,631.50",113339
12-May-25,EQ,"1,360.00","1,375.00","1,345.50","1,306.30","1,361.50","1,362.10","1,362.35","1,621.40",995.65,3662785,"4,98,99,80,394.10",108208
09-May-25,EQ,"1,300.00","1,324.90","1,292.60","1,333.10","1,313.00","1,306.30","1,308.75","1,621.40",995.65,2979366,"3,89,92,43,341.50",117720
08-May-25,EQ,"1,340.00","1,366.90","1,316.40","1,338.20","1,320.00","1,333.10","1,347.70","1,621.40",995.65,5077662,"6,84,31,42,148.60",181619
07-May-25,EQ,"1,298.80","1,341.30","1,298.70","1,320.80","1,337.50","1,338.20","1,328.96","1,621.40",995.65,3269847,"4,34,55,09,640.10",111178
06-May-25,EQ,"1,350.00","1,356.30","1,315.00","1,347.10","1,316.40","1,320.80","1,327.58","1,621.40",995.65,3604276,"4,78,49,60,529.70",106576
05-May-25,EQ,"1,290.00","1,377.00","1,285.70","1,267.10","1,346.50","1,347.10","1,340.74","1,621.40",995.65,14191797,"19,02,75,20,645.20",306181
02-May-25,EQ,"1,255.00","1,295.00","1,242.70","1,216.50","1,269.70","1,267.10","1,273.43","1,621.40",995.65,12024229,"15,31,20,12,660.60",319276
30-Apr-25,EQ,"1,215.10","1,226.50","1,203.90","1,216.40","1,215.80","1,216.50","1,218.89","1,621.40",995.65,1824334,"2,22,36,57,524.70",69871
29-Apr-25,EQ,"1,212.00","1,223.90","1,202.50","1,209.90","1,216.70","1,216.40","1,216.50","1,621.40",995.65,2381980,"2,89,76,67,983.20",69608
28-Apr-25,EQ,"1,188.10","1,214.70","1,184.10","1,193.00","1,207.00","1,209.90","1,204.43","1,621.40",995.65,2646406,"3,18,74,01,335.70",102513
25-Apr-25,EQ,"1,236.30","1,243.40","1,181.20","1,236.40","1,189.50","1,193.00","1,198.87","1,621.40",995.65,3628854,"4,35,05,35,463.20",129403
24-Apr-25,EQ,"1,238.00","1,248.00","1,231.60","1,239.10","1,236.00","1,236.40","1,238.81","1,621.40",995.65,2133285,"2,64,27,27,020.50",69539
23-Apr-25,EQ,"1,240.10","1,242.80","1,216.80","1,233.20","1,237.00","1,239.10","1,232.79","1,621.40",995.65,2580999,"3,18,18,38,657.80",72145
22-Apr-25,EQ,"1,249.60","1,255.60","1,227.00","1,243.10","1,228.20","1,233.20","1,245.23","1,621.40",995.65,2932537,"3,65,16,79,927.70",95418
21-Apr-25,EQ,"1,259.40","1,260.00","1,209.40","1,259.40","1,243.40","1,243.10","1,231.63","1,621.40",995.65,6049182,"7,45,03,39,084.70",148403
17-Apr-25,EQ,"1,232.90","1,282.50","1,218.60","1,232.90","1,261.00","1,259.40","1,253.24","1,621.40",995.65,4280765,"5,36,48,11,285.10",138507
16-Apr-25,EQ,"1,210.00","1,235.50","1,201.60","1,210.80","1,235.50","1,232.90","1,217.92","1,621.40",995.65,1909731,"2,32,58,94,724.50",74756
15-Apr-25,EQ,"1,200.00","1,225.90","1,179.00","1,164.55","1,212.80","1,210.80","1,209.91","1,621.40",995.65,3176522,"3,84,33,07,368.70",108943
11-Apr-25,EQ,"1,163.00","1,170.30","1,148.00","1,131.80","1,162.00","1,164.55","1,161.80","1,621.40",995.65,3536245,"4,10,84,01,026.40",106358
09-Apr-25,EQ,"1,133.85","1,135.60","1,112.00","1,131.35","1,135.00","1,131.80","1,123.75","1,621.40",995.65,1537177,"1,72,73,99,262.05",86698
08-Apr-25,EQ,"1,135.00","1,155.65","1,111.05","1,110.65","1,133.15","1,131.35","1,130.81","1,621.40",995.65,2423486,"2,74,04,95,974.50",91657
07-Apr-25,EQ,"1,049.95","1,119.00","1,041.50","1,148.35","1,119.00","1,110.65","1,094.18","1,621.40",995.65,2192949,"2,39,94,81,625.70",117039
04-Apr-25,EQ,"1,196.00","1,200.10","1,143.00","1,199.90","1,152.00","1,148.35","1,162.37","1,621.40",995.65,1785093,"2,07,49,31,546.60",80561
03-Apr-25,EQ,"1,170.25","1,205.80","1,170.25","1,195.45","1,201.30","1,199.90","1,195.41","1,621.40",995.65,1300511,"1,55,46,45,099.20",56947
02-Apr-25,EQ,"1,182.40","1,198.95","1,167.35","1,174.75","1,193.50","1,195.45","1,187.75","1,621.40",995.65,1232853,"1,46,43,17,480.40",50998
01-Apr-25,EQ,"1,179.00","1,202.00","1,168.05","1,182.95","1,176.50","1,174.75","1,183.25","1,621.40",995.65,1584541,"1,87,49,03,889.05",72638
28-Mar-25,EQ,"1,197.70","1,205.00","1,175.20","1,196.75","1,180.50","1,182.95","1,190.15","1,621.40",995.65,1670913,"1,98,86,42,935.30",83630
27-Mar-25,EQ,"1,182.00","1,212.00","1,175.00","1,181.60","1,201.00","1,196.75","1,189.12","1,621.40",995.65,2004036,"2,38,30,32,582.60",80456
26-Mar-25,EQ,"1,183.00","1,202.20","1,173.05","1,182.45","1,181.00","1,181.60","1,188.53","1,621.40",995.65,1676081,"1,99,20,77,775.15",75984
25-Mar-25,EQ,"1,205.00","1,209.10","1,174.55","1,200.80","1,179.70","1,182.45","1,187.91","1,621.40",995.65,2090037,"2,48,27,76,267.80",88959
24-Mar-25,EQ,"1,196.00","1,210.85","1,186.05","1,188.80","1,200.50","1,200.80","1,202.50","1,621.40",995.65,2135192,"2,56,75,73,242.85",65546
21-Mar-25,EQ,"1,182.00","1,202.55","1,172.05","1,177.45","1,189.00","1,188.80","1,189.51","1,621.40",995.65,3127446,"3,72,01,29,318.90",74993
20-Mar-25,EQ,"1,185.00","1,186.95","1,161.20","1,173.50","1,175.00","1,177.45","1,173.77","1,621.40",995.65,1919013,"2,25,24,70,953.00",62423
19-Mar-25,EQ,"1,160.00","1,184.50","1,158.80","1,158.80","1,171.70","1,173.50","1,174.86","1,621.40",995.65,2416781,"2,83,93,83,400.10",70214
18-Mar-25,EQ,"1,149.90","1,161.00","1,137.95","1,137.15","1,158.00","1,158.80","1,151.73","1,621.40",995.65,1865040,"2,14,80,20,706.65",59885
17-Mar-25,EQ,"1,114.80","1,148.55","1,111.20","1,119.20","1,137.80","1,137.15","1,135.18","1,621.40",995.65,1489541,"1,69,09,03,644.85",64471
13-Mar-25,EQ,"1,135.00","1,139.45","1,115.05","1,128.30","1,118.20","1,119.20","1,125.60","1,621.40",995.65,1358839,"1,52,95,11,670.75",66258
12-Mar-25,EQ,"1,139.00","1,155.15","1,105.00","1,135.00","1,123.65","1,128.30","1,131.76","1,621.40",995.65,2842848,"3,21,74,31,486.95",74501
11-Mar-25,EQ,"1,137.30","1,145.90","1,124.40","1,142.90","1,133.90","1,135.00","1,138.35","1,621.40",995.65,2399428,"2,73,13,97,055.55",69467
10-Mar-25,EQ,"1,146.00","1,168.65","1,136.95","1,144.50","1,137.50","1,142.90","1,155.15","1,621.40",995.65,2430740,"2,80,78,59,475.20",85763
07-Mar-25,EQ,"1,136.20","1,156.95","1,134.10","1,136.20","1,143.55","1,144.50","1,148.02","1,621.40",995.65,2211623,"2,53,89,82,403.05",81854
06-Mar-25,EQ,"1,118.20","1,148.75","1,101.85","1,112.70","1,130.80","1,136.20","1,129.24","1,621.40",995.65,4020627,"4,54,02,71,872.65",137299
05-Mar-25,EQ,"1,056.80","1,118.65","1,055.00","1,057.95","1,112.45","1,112.70","1,103.00","1,621.40",995.65,3785743,"4,17,56,71,834.00",184169
04-Mar-25,EQ,"1,047.95","1,063.00","1,036.50","1,053.05","1,056.80","1,057.95","1,052.28","1,621.40",995.65,1788886,"1,88,24,09,434.45",110647
03-Mar-25,EQ,"1,074.95","1,081.00","1,040.60","1,069.40","1,053.05","1,053.05","1,053.27","1,621.40",995.65,2274285,"2,39,54,46,236.30",92207
28-Feb-25,EQ,"1,074.00","1,082.90","1,059.20","1,078.95","1,072.00","1,069.40","1,070.14","1,621.40",995.65,2849138,"3,04,89,73,097.15",110052
27-Feb-25,EQ,"1,083.00","1,087.95","1,069.10","1,080.35","1,075.55","1,078.95","1,077.85","1,621.40",995.65,1819078,"1,96,07,00,375.65",74533
25-Feb-25,EQ,"1,074.60","1,091.40","1,067.75","1,070.40","1,078.70","1,080.35","1,081.53","1,621.40",995.65,1665355,"1,80,11,29,961.35",75946
24-Feb-25,EQ,"1,083.25","1,083.25","1,065.70","1,083.25","1,068.50","1,070.40","1,073.45","1,621.40",995.65,1669749,"1,79,23,94,467.60",89560
